OBJECTID,StopNumber,Latitude,Longitude,Route,Effective Date,x,y
1306,1165,43.568731,-79.663608,26,2025/09/01,-79.663608,43.5687310000001
1307,1165,43.568731,-79.663608,126,2025/09/01,-79.663608,43.5687310000001
1308,1166,43.568746,-79.6642,6,2025/09/01,-79.6641999999999,43.568746
1309,1166,43.568746,-79.6642,26,2025/09/01,-79.6641999999999,43.568746
1310,1166,43.568746,-79.6642,126,2025/09/01,-79.6641999999999,43.568746
1311,1167,43.566847,-79.665931,6,2025/09/01,-79.6659309999999,43.5668470000001
1312,1167,43.566847,-79.665931,26,2025/09/01,-79.6659309999999,43.5668470000001
1313,1168,43.567201,-79.666038,6,2025/09/01,-79.666038,43.5672010000001
1314,1168,43.567201,-79.666038,26,2025/09/01,-79.666038,43.5672010000001
1315,1169,43.564466,-79.647071,6,2025/09/01,-79.647071,43.564466
1316,1170,43.525041,-79.702623,36,2025/09/01,-79.702623,43.525041
1317,1171,43.55809,-79.643995,6,2025/09/01,-79.6439949999999,43.55809
1318,1172,43.557955,-79.648542,6,2025/09/01,-79.648542,43.557955
1319,1173,43.556501,-79.653489,6,2025/09/01,-79.653489,43.556501
1320,1174,43.552144,-79.649823,6,2025/09/01,-79.649823,43.552144
1321,1175,43.563255,-79.66894,6,2025/09/01,-79.66894,43.563255
1322,1176,43.564108,-79.66647,6,2025/09/01,-79.6664699999999,43.564108
1323,1177,43.563582,-79.665342,6,2025/09/01,-79.665342,43.563582
1324,1178,43.563055,-79.66341,6,2025/09/01,-79.6634099999999,43.5630550000001
1325,1179,43.559286,-79.661426,6,2025/09/01,-79.6614259999999,43.559286
1326,1180,43.558984,-79.660219,6,2025/09/01,-79.660219,43.5589840000001
1327,1181,43.559394,-79.656805,6,2025/09/01,-79.656805,43.559394
1328,1182,43.560031,-79.655875,6,2025/09/01,-79.655875,43.560031
1329,1183,43.561294,-79.652916,6,2025/09/01,-79.6529159999999,43.561294
1330,1184,43.592382,-79.669612,61,2025/09/01,-79.669612,43.592382
1331,1185,43.566718,-79.641151,38,2025/09/01,-79.641151,43.566718
1332,1186,43.530041,-79.630243,14,2025/09/01,-79.630243,43.530041
1333,1187,43.530678,-79.629338,14,2025/09/01,-79.629338,43.5306780000001
1334,1188,43.560849,-79.644279,6,2025/09/01,-79.644279,43.5608490000001
1335,1189,43.579952,-79.616924,1,2025/09/01,-79.616924,43.579952
1336,1189,43.579952,-79.616924,101,2025/09/01,-79.616924,43.579952
1337,1190,43.577368,-79.619894,1,2025/09/01,-79.619894,43.577368
1338,1190,43.577368,-79.619894,38,2025/09/01,-79.619894,43.577368
1339,1190,43.577368,-79.619894,101,2025/09/01,-79.619894,43.577368
1340,1191,43.612517,-79.580015,1,2025/09/01,-79.5800149999999,43.612517
1341,1192,43.612951,-79.580119,1,2025/09/01,-79.580119,43.6129510000001
1342,1194,43.566771,-79.632415,1,2025/09/01,-79.632415,43.5667710000001
1343,1194,43.566771,-79.632415,38,2025/09/01,-79.632415,43.5667710000001
1344,1194,43.566771,-79.632415,101,2025/09/01,-79.632415,43.5667710000001
1345,1195,43.563412,-79.636091,1,2025/09/01,-79.636091,43.563412
1346,1195,43.563412,-79.636091,38,2025/09/01,-79.636091,43.563412
1347,1195,43.563412,-79.636091,101,2025/09/01,-79.636091,43.563412
1348,1196,43.560644,-79.639143,1,2025/09/01,-79.639143,43.560644
1349,1197,43.55688,-79.643712,1,2025/09/01,-79.643712,43.55688
1350,1197,43.55688,-79.643712,101,2025/09/01,-79.643712,43.55688
1351,1198,43.55553,-79.645228,1,2025/09/01,-79.645228,43.55553
1352,1198,43.55553,-79.645228,6,2025/09/01,-79.645228,43.55553
1353,1199,43.552309,-79.648517,1,2025/09/01,-79.648517,43.552309
1354,1199,43.552309,-79.648517,6,2025/09/01,-79.648517,43.552309
1355,1200,43.568881,-79.644281,38,2025/09/01,-79.644281,43.568881
1356,1204,43.592218,-79.632897,2,2025/09/01,-79.632897,43.5922180000001
1357,1204,43.592218,-79.632897,302,2025/09/01,-79.632897,43.5922180000001
1358,1206,43.590784,-79.631133,2,2025/09/01,-79.631133,43.590784
1359,1206,43.590784,-79.631133,103,2025/09/01,-79.631133,43.590784
1360,1206,43.590784,-79.631133,302,2025/09/01,-79.631133,43.590784
1361,1207,43.58777,-79.630644,304,2025/09/01,-79.630644,43.58777
1362,1208,43.589206,-79.628741,2,2025/09/01,-79.6287409999999,43.589206
1363,1208,43.589206,-79.628741,53,2025/09/01,-79.6287409999999,43.589206
1364,1208,43.589206,-79.628741,103,2025/09/01,-79.6287409999999,43.589206
1365,1209,43.585997,-79.632914,304,2025/09/01,-79.632914,43.5859970000001
1366,1210,43.587486,-79.626439,2,2025/09/01,-79.626439,43.5874860000001
1367,1210,43.587486,-79.626439,53,2025/09/01,-79.626439,43.5874860000001
1368,1211,43.584994,-79.634113,304,2025/09/01,-79.634113,43.5849940000001
1369,1213,43.535781,-79.70087,36,2025/09/01,-79.70087,43.535781
1370,1214,43.589589,-79.628385,304,2025/09/01,-79.628385,43.589589
1371,1215,43.59074,-79.625956,3,2025/09/01,-79.625956,43.59074
1372,1216,43.588877,-79.624524,3,2025/09/01,-79.624524,43.588877
1373,1217,43.587436,-79.621522,3,2025/09/01,-79.621522,43.587436
1374,1218,43.589068,-79.61949,3,2025/09/01,-79.61949,43.5890680000001
1375,1219,43.589919,-79.617662,3,2025/09/01,-79.617662,43.5899190000001
1376,1220,43.590909,-79.613911,3,2025/09/01,-79.613911,43.5909090000001
1377,1221,43.592272,-79.612715,3,2025/09/01,-79.612715,43.592272
1378,1222,43.593819,-79.611094,3,2025/09/01,-79.611094,43.5938190000001
1379,1223,43.595796,-79.610764,3,2025/09/01,-79.610764,43.5957960000001
1380,1224,43.598959,-79.612475,3,2025/09/01,-79.612475,43.598959
1381,1225,43.600915,-79.609617,3,2025/09/01,-79.609617,43.600915
1382,1225,43.600915,-79.609617,8,2025/09/01,-79.609617,43.600915
1383,1227,43.592403,-79.628767,8,2025/09/01,-79.628767,43.592403
1384,1227,43.592403,-79.628767,53,2025/09/01,-79.628767,43.592403
1385,1228,43.594727,-79.629569,8,2025/09/01,-79.6295689999999,43.594727
1386,1228,43.594727,-79.629569,53,2025/09/01,-79.6295689999999,43.594727
1387,1228,43.594727,-79.629569,304,2025/09/01,-79.6295689999999,43.594727
1388,1229,43.59747,-79.626348,8,2025/09/01,-79.626348,43.59747
1389,1229,43.59747,-79.626348,53,2025/09/01,-79.626348,43.59747
1390,1229,43.59747,-79.626348,304,2025/09/01,-79.626348,43.59747
1391,1230,43.598954,-79.623923,8,2025/09/01,-79.6239229999999,43.598954
1392,1230,43.598954,-79.623923,304,2025/09/01,-79.6239229999999,43.598954
1393,1231,43.597275,-79.619885,8,2025/09/01,-79.619885,43.597275
1394,1232,43.59782,-79.617246,8,2025/09/01,-79.617246,43.5978200000001
1395,1233,43.570481,-79.6466,38,2025/09/01,-79.6466,43.570481
1396,1234,43.57,-79.646176,38,2025/09/01,-79.646176,43.57
1397,1235,43.568243,-79.643668,38,2025/09/01,-79.6436679999999,43.5682430000001
1398,1236,43.611663,-79.696435,39,2025/09/01,-79.696435,43.6116630000001
1399,1237,43.595852,-79.602065,8,2025/09/01,-79.602065,43.595852
1400,1238,43.598076,-79.616819,8,2025/09/01,-79.616819,43.598076
1401,1239,43.597594,-79.619419,8,2025/09/01,-79.6194189999999,43.5975940000001
1402,1240,43.599029,-79.624144,8,2025/09/01,-79.6241439999999,43.599029
1403,1240,43.599029,-79.624144,53,2025/09/01,-79.6241439999999,43.599029
1404,1241,43.597607,-79.626456,8,2025/09/01,-79.626456,43.597607
1405,1241,43.597607,-79.626456,53,2025/09/01,-79.626456,43.597607
1406,1242,43.594561,-79.630032,8,2025/09/01,-79.630032,43.594561
1407,1242,43.594561,-79.630032,53,2025/09/01,-79.630032,43.594561
1408,1243,43.592693,-79.628922,8,2025/09/01,-79.628922,43.5926930000001
1409,1243,43.592693,-79.628922,53,2025/09/01,-79.628922,43.5926930000001
1410,1243,43.592693,-79.628922,304,2025/09/01,-79.628922,43.5926930000001
1411,1244,43.604254,-79.672995,66,2025/09/01,-79.672995,43.604254
1412,1246,43.592826,-79.669699,61,2025/09/01,-79.669699,43.5928260000001
1413,1247,43.594689,-79.672918,61,2025/09/01,-79.672918,43.5946890000001
1414,1249,43.595103,-79.675948,68,2025/09/01,-79.6759479999999,43.595103
1415,1249,43.595103,-79.675948,306,2025/09/01,-79.6759479999999,43.595103
1416,1249,43.595103,-79.675948,315,2025/09/01,-79.6759479999999,43.595103
1417,1250,43.600125,-79.708915,39,2025/09/01,-79.7089149999999,43.600125
1418,1250,43.600125,-79.708915,43,2025/09/01,-79.7089149999999,43.600125
1419,1250,43.600125,-79.708915,314,2025/09/01,-79.7089149999999,43.600125
1420,1251,43.546384,-79.677742,26,2025/09/01,-79.677742,43.546384
1421,1252,43.522909,-79.68205,45,2025/09/01,-79.6820499999999,43.522909
1422,1253,43.522303,-79.680755,45,2025/09/01,-79.680755,43.5223030000001
1423,1255,43.598455,-79.612462,3,2025/09/01,-79.612462,43.5984550000001
1424,1255,43.598455,-79.612462,302,2025/09/01,-79.612462,43.5984550000001
1425,1255,43.598455,-79.612462,304,2025/09/01,-79.612462,43.5984550000001
1426,1256,43.595601,-79.610954,3,2025/09/01,-79.6109539999999,43.5956010000001
1427,1256,43.595601,-79.610954,302,2025/09/01,-79.6109539999999,43.5956010000001
1428,1256,43.595601,-79.610954,304,2025/09/01,-79.6109539999999,43.5956010000001
1429,1257,43.594152,-79.611086,3,2025/09/01,-79.6110859999999,43.5941520000001
1430,1257,43.594152,-79.611086,302,2025/09/01,-79.6110859999999,43.5941520000001
1431,1257,43.594152,-79.611086,304,2025/09/01,-79.6110859999999,43.5941520000001
1432,1258,43.59264,-79.61262,3,2025/09/01,-79.6126199999999,43.5926400000001
1433,1258,43.59264,-79.61262,302,2025/09/01,-79.6126199999999,43.5926400000001
1434,1258,43.59264,-79.61262,304,2025/09/01,-79.6126199999999,43.5926400000001
1435,1259,43.591251,-79.613903,3,2025/09/01,-79.613903,43.5912510000001
1436,1259,43.591251,-79.613903,302,2025/09/01,-79.613903,43.5912510000001
1437,1259,43.591251,-79.613903,304,2025/09/01,-79.613903,43.5912510000001
1438,1260,43.590051,-79.617279,3,2025/09/01,-79.617279,43.5900510000001
1439,1260,43.590051,-79.617279,302,2025/09/01,-79.617279,43.5900510000001
1440,1260,43.590051,-79.617279,304,2025/09/01,-79.617279,43.5900510000001
1441,1261,43.589169,-79.619662,3,2025/09/01,-79.6196619999999,43.589169
1442,1261,43.589169,-79.619662,302,2025/09/01,-79.6196619999999,43.589169
1443,1261,43.589169,-79.619662,304,2025/09/01,-79.6196619999999,43.589169
1444,1262,43.587784,-79.621316,3,2025/09/01,-79.621316,43.5877840000001
1445,1262,43.587784,-79.621316,302,2025/09/01,-79.621316,43.5877840000001
1446,1262,43.587784,-79.621316,304,2025/09/01,-79.621316,43.5877840000001
1447,1263,43.588674,-79.624182,3,2025/09/01,-79.624182,43.588674
1448,1263,43.588674,-79.624182,302,2025/09/01,-79.624182,43.588674
1449,1263,43.588674,-79.624182,304,2025/09/01,-79.624182,43.588674
1450,1264,43.590827,-79.625719,3,2025/09/01,-79.6257189999999,43.590827
1451,1264,43.590827,-79.625719,302,2025/09/01,-79.6257189999999,43.590827
1452,1264,43.590827,-79.625719,304,2025/09/01,-79.6257189999999,43.590827
1453,1265,43.589641,-79.628929,302,2025/09/01,-79.628929,43.589641
1454,1265,43.589641,-79.628929,304,2025/09/01,-79.628929,43.589641
1455,1266,43.548013,-79.679287,26,2025/09/01,-79.679287,43.548013
1456,1267,43.577725,-79.771146,46,2025/09/01,-79.771146,43.577725
1457,1268,43.576559,-79.772392,46,2025/09/01,-79.772392,43.576559
1458,1269,43.574599,-79.773489,46,2025/09/01,-79.773489,43.574599
1459,1270,43.594277,-79.634114,26,2025/09/01,-79.634114,43.594277
1460,1270,43.594277,-79.634114,126,2025/09/01,-79.634114,43.594277
1461,1270,43.594277,-79.634114,312,2025/09/01,-79.634114,43.594277
1462,1271,43.595723,-79.632417,26,2025/09/01,-79.632417,43.5957230000001
1463,1271,43.595723,-79.632417,312,2025/09/01,-79.632417,43.5957230000001
1464,1272,43.597377,-79.630432,26,2025/09/01,-79.630432,43.597377
1465,1272,43.597377,-79.630432,312,2025/09/01,-79.630432,43.597377
1466,1273,43.599888,-79.627482,26,2025/09/01,-79.627482,43.5998880000001
1467,1273,43.599888,-79.627482,312,2025/09/01,-79.627482,43.5998880000001
1468,1274,43.601486,-79.625625,26,2025/09/01,-79.625625,43.6014860000001
1469,1274,43.601486,-79.625625,126,2025/09/01,-79.625625,43.6014860000001
1470,1274,43.601486,-79.625625,312,2025/09/01,-79.625625,43.6014860000001
1471,1276,43.605436,-79.621114,26,2025/09/01,-79.621114,43.605436
1472,1276,43.605436,-79.621114,312,2025/09/01,-79.621114,43.605436
1473,1277,43.608093,-79.618207,26,2025/09/01,-79.618207,43.6080930000001
1474,1277,43.608093,-79.618207,126,2025/09/01,-79.618207,43.6080930000001
1475,1277,43.608093,-79.618207,312,2025/09/01,-79.618207,43.6080930000001
1476,1278,43.571998,-79.765232,46,2025/09/01,-79.765232,43.5719980000001
1477,1279,43.57071,-79.763512,46,2025/09/01,-79.7635119999999,43.5707100000001
1478,1280,43.52368,-79.696155,36,2025/09/01,-79.696155,43.5236800000001
1479,1281,43.525852,-79.695515,36,2025/09/01,-79.6955149999999,43.525852
1480,1282,43.526918,-79.694242,36,2025/09/01,-79.694242,43.5269180000001
1481,1283,43.594468,-79.600389,1,2025/09/01,-79.600389,43.5944680000001
1482,1283,43.594468,-79.600389,101,2025/09/01,-79.600389,43.5944680000001
1483,1284,43.529427,-79.694581,36,2025/09/01,-79.694581,43.5294270000001
1484,1285,43.530591,-79.692867,36,2025/09/01,-79.692867,43.5305910000001
1485,1286,43.568283,-79.76059,46,2025/09/01,-79.76059,43.5682830000001
1486,1287,43.56455,-79.75767,46,2025/09/01,-79.75767,43.56455
1487,1288,43.563788,-79.757116,46,2025/09/01,-79.757116,43.563788
1488,1289,43.562139,-79.75372,46,2025/09/01,-79.75372,43.5621390000001
1489,1293,43.607503,-79.677454,66,2025/09/01,-79.6774539999999,43.6075030000001
1490,1294,43.578194,-79.759569,10,2025/09/01,-79.7595689999999,43.5781940000001
1491,1294,43.578194,-79.759569,313,2025/09/01,-79.7595689999999,43.5781940000001
1492,1295,43.582747,-79.763414,10,2025/09/01,-79.763414,43.582747
1493,1295,43.582747,-79.763414,45,2025/09/01,-79.763414,43.582747
1494,1295,43.582747,-79.763414,313,2025/09/01,-79.763414,43.582747
1495,1296,43.595836,-79.601575,8,2025/09/01,-79.601575,43.5958360000001
1496,1298,43.570845,-79.768705,46,2025/09/01,-79.768705,43.5708450000001
1497,1299,43.590188,-79.75625,90,2025/09/01,-79.75625,43.5901880000001
1498,1300,43.611179,-79.586877,5,2025/09/01,-79.586877,43.611179
1499,1301,43.600841,-79.593497,51,2025/09/01,-79.593497,43.600841
1500,1302,43.601819,-79.592273,1,2025/09/01,-79.592273,43.601819
1501,1304,43.638871,-79.538571,1,2025/09/01,-79.5385709999999,43.638871
1502,1304,43.638871,-79.538571,3,2025/09/01,-79.5385709999999,43.638871
1503,1304,43.638871,-79.538571,307,2025/09/01,-79.5385709999999,43.638871
1504,1305,43.629142,-79.580283,3,2025/09/01,-79.580283,43.6291420000001
1505,1305,43.629142,-79.580283,307,2025/09/01,-79.580283,43.6291420000001
1506,1308,43.613341,-79.61114,51,2025/09/01,-79.61114,43.613341
1507,1308,43.613341,-79.61114,307,2025/09/01,-79.61114,43.613341
1508,1309,43.639527,-79.584204,20,2025/09/01,-79.5842039999999,43.639527
1509,1309,43.639527,-79.584204,26,2025/09/01,-79.5842039999999,43.639527
1510,1311,43.600723,-79.593986,51,2025/09/01,-79.593986,43.6007230000001
1511,1313,43.602168,-79.595736,51,2025/09/01,-79.595736,43.6021680000001
1512,1314,43.604083,-79.598492,51,2025/09/01,-79.598492,43.6040830000001
1513,1315,43.621964,-79.602055,5,2025/09/01,-79.602055,43.621964
1514,1316,43.61963,-79.599008,5,2025/09/01,-79.599008,43.61963
1515,1317,43.617064,-79.595328,5,2025/09/01,-79.5953279999999,43.617064
1516,1318,43.612068,-79.588187,5,2025/09/01,-79.5881869999999,43.6120680000001
1517,1319,43.610061,-79.585267,5,2025/09/01,-79.585267,43.610061
1518,1320,43.605073,-79.599869,51,2025/09/01,-79.599869,43.6050730000001
1519,1321,43.607831,-79.603832,51,2025/09/01,-79.603832,43.607831
1520,1321,43.607831,-79.603832,307,2025/09/01,-79.603832,43.607831
1521,1322,43.6107,-79.607955,51,2025/09/01,-79.6079549999999,43.6107000000001
1522,1322,43.6107,-79.607955,307,2025/09/01,-79.6079549999999,43.6107000000001
1523,1323,43.610741,-79.608387,51,2025/09/01,-79.6083869999999,43.6107410000001
1524,1323,43.610741,-79.608387,302,2025/09/01,-79.6083869999999,43.6107410000001
1525,1323,43.610741,-79.608387,307,2025/09/01,-79.6083869999999,43.6107410000001
1526,1324,43.607574,-79.603786,51,2025/09/01,-79.6037859999999,43.607574
1527,1324,43.607574,-79.603786,302,2025/09/01,-79.6037859999999,43.607574
1528,1325,43.607179,-79.603501,3,2025/09/01,-79.6035009999999,43.607179
1529,1326,43.603625,-79.606656,3,2025/09/01,-79.606656,43.6036250000001
1530,1327,43.605968,-79.604644,3,2025/09/01,-79.604644,43.6059680000001
1531,1328,43.608689,-79.601855,3,2025/09/01,-79.6018549999999,43.608689
1532,1328,43.608689,-79.601855,307,2025/09/01,-79.6018549999999,43.608689
1533,1329,43.61057,-79.600262,3,2025/09/01,-79.600262,43.6105700000001
1534,1329,43.61057,-79.600262,307,2025/09/01,-79.600262,43.6105700000001
1535,1330,43.612369,-79.598684,3,2025/09/01,-79.5986839999999,43.6123690000001
1536,1330,43.612369,-79.598684,307,2025/09/01,-79.5986839999999,43.6123690000001
1537,1331,43.614819,-79.59652,3,2025/09/01,-79.5965199999999,43.6148190000001
1538,1331,43.614819,-79.59652,307,2025/09/01,-79.5965199999999,43.6148190000001
1539,1332,43.616242,-79.595087,3,2025/09/01,-79.595087,43.616242
1540,1332,43.616242,-79.595087,307,2025/09/01,-79.595087,43.616242
1541,1333,43.618986,-79.592023,3,2025/09/01,-79.592023,43.618986
1542,1333,43.618986,-79.592023,307,2025/09/01,-79.592023,43.618986
1543,1334,43.620844,-79.590034,3,2025/09/01,-79.5900339999999,43.620844
1544,1334,43.620844,-79.590034,307,2025/09/01,-79.5900339999999,43.620844
1545,1335,43.622896,-79.587805,3,2025/09/01,-79.5878049999999,43.622896
1546,1335,43.622896,-79.587805,307,2025/09/01,-79.5878049999999,43.622896
1547,1336,43.624531,-79.586031,3,2025/09/01,-79.5860309999999,43.624531
1548,1336,43.624531,-79.586031,307,2025/09/01,-79.5860309999999,43.624531
1549,1337,43.625828,-79.5846,3,2025/09/01,-79.5846,43.6258280000001
1550,1337,43.625828,-79.5846,307,2025/09/01,-79.5846,43.6258280000001
1551,1339,43.627358,-79.58242,3,2025/09/01,-79.58242,43.6273580000001
1552,1339,43.627358,-79.58242,307,2025/09/01,-79.58242,43.6273580000001
1553,1340,43.62746,-79.582585,3,2025/09/01,-79.5825849999999,43.62746
1554,1340,43.62746,-79.582585,307,2025/09/01,-79.5825849999999,43.62746
1555,1341,43.625956,-79.584758,3,2025/09/01,-79.584758,43.625956
1556,1341,43.625956,-79.584758,307,2025/09/01,-79.584758,43.625956
1557,1342,43.624641,-79.586227,3,2025/09/01,-79.586227,43.624641
1558,1342,43.624641,-79.586227,307,2025/09/01,-79.586227,43.624641
1559,1343,43.623377,-79.587637,3,2025/09/01,-79.587637,43.6233770000001
1560,1343,43.623377,-79.587637,307,2025/09/01,-79.587637,43.6233770000001
1561,1344,43.62139,-79.589811,3,2025/09/01,-79.5898109999999,43.6213900000001
1562,1344,43.62139,-79.589811,307,2025/09/01,-79.5898109999999,43.6213900000001
1563,1345,43.619391,-79.591964,3,2025/09/01,-79.5919639999999,43.6193910000001
1564,1345,43.619391,-79.591964,307,2025/09/01,-79.5919639999999,43.6193910000001
1565,1346,43.617286,-79.594294,3,2025/09/01,-79.5942939999999,43.617286
1566,1346,43.617286,-79.594294,307,2025/09/01,-79.5942939999999,43.617286
1567,1347,43.614885,-79.596754,3,2025/09/01,-79.596754,43.6148850000001
1568,1347,43.614885,-79.596754,307,2025/09/01,-79.596754,43.6148850000001
1569,1348,43.612988,-79.598459,3,2025/09/01,-79.5984589999999,43.612988
1570,1348,43.612988,-79.598459,307,2025/09/01,-79.5984589999999,43.612988
1571,1349,43.610867,-79.60028,3,2025/09/01,-79.6002799999999,43.610867
1572,1349,43.610867,-79.60028,307,2025/09/01,-79.6002799999999,43.610867
1573,1350,43.609325,-79.601543,3,2025/09/01,-79.6015429999999,43.6093250000001
1574,1350,43.609325,-79.601543,307,2025/09/01,-79.6015429999999,43.6093250000001
1575,1351,43.60777,-79.603227,3,2025/09/01,-79.6032269999999,43.6077700000001
1576,1351,43.60777,-79.603227,307,2025/09/01,-79.6032269999999,43.6077700000001
1577,1352,43.605945,-79.604929,3,2025/09/01,-79.604929,43.6059450000001
1578,1352,43.605945,-79.604929,302,2025/09/01,-79.604929,43.6059450000001
1579,1353,43.603442,-79.607193,3,2025/09/01,-79.6071929999999,43.603442
1580,1353,43.603442,-79.607193,302,2025/09/01,-79.6071929999999,43.603442
1581,1354,43.60948,-79.583855,1,2025/09/01,-79.583855,43.6094800000001
1582,1354,43.60948,-79.583855,101,2025/09/01,-79.583855,43.6094800000001
