FID,SEG_ID,ST_NAME_ID,STNAME,SUFFIX,DIRECTION,FULLNAME,FROMLEFT,TOLEFT,FROMRIGHT,TORIGHT,ONEWAY,TYPE,STATUS,OWNER,FROM_ELEV,TO_ELEV,SEG_LENGTH,NODE_FROM,NODE_TO,CRTDT_GIS,UPDDT_GIS,Shape__Length
12189,1055299,4967,SOUTH COMMON,CRT,,SOUTH COMMON CRT,0,0,3539,3553,0,LOCAL,OPEN,MISS,0,0,33.3074426737,1055297,346318,2/9/2009 12:38:55 PM,8/19/2025 11:36:51 AM,45.970049080572
12190,1055302,4969,SOUTH MILLWAY, , ,SOUTH MILLWAY,,,,,0,LOCAL,OPEN,MISS,0,0,38.1058859696,1055300,346400,2/9/2009 12:40:52 PM,8/19/2025 11:56:23 AM,52.5942791441251
12191,1055304,4969,SOUTH MILLWAY, , ,SOUTH MILLWAY,,,,,0,LOCAL,OPEN,MISS,0,0,17.1155979162,346400,1055303,2/9/2009 12:41:55 PM,8/19/2025 11:34:26 AM,23.6420488810149
12192,1055305,4969,SOUTH MILLWAY, , ,SOUTH MILLWAY,,,,,0,LOCAL,OPEN,MISS,0,0,27.4802944439,1055303,1055300,2/9/2009 12:41:55 PM,8/19/2025 11:41:27 AM,37.9023579843472
12193,1055308,5287,WALNUT GROVE,RD, ,WALNUT GROVE RD,,,,,0,LOCAL,OPEN,MISS,0,0,34.3609006615,346411,1055307,2/9/2009 12:43:37 PM,8/19/2025 11:48:32 AM,47.4305247662747
12194,1055309,5287,WALNUT GROVE,RD, ,WALNUT GROVE RD,,,,,0,LOCAL,OPEN,MISS,0,0,35.0540473366,1055307,346411,2/9/2009 12:43:37 PM,8/19/2025 11:43:54 AM,48.3721773702715
12195,1055318,3587,FEATHERSTON,CRT, ,FEATHERSTON CRT,,,,,0,LOCAL,OPEN,MISS,0,0,26.9150227114,371532,1055317,2/9/2009 2:11:04 PM,8/19/2025 11:27:43 AM,37.1533689631898
12196,1055319,3587,FEATHERSTON,CRT, ,FEATHERSTON CRT,,,,,0,LOCAL,OPEN,MISS,0,0,25.9441487763,1055317,371532,2/9/2009 2:11:04 PM,8/19/2025 11:37:46 AM,35.8109838985036
12197,1055321,5208,TUDOR,GATE, ,TUDOR GATE,,,,,0,LOCAL,OPEN,MISS,0,0,28.498676214,346887,1055320,2/9/2009 2:14:40 PM,8/19/2025 11:43:29 AM,39.3245297124615
12198,1055322,5208,TUDOR,GATE, ,TUDOR GATE,,,,,0,LOCAL,OPEN,MISS,0,0,35.2117535048,1055320,346887,2/9/2009 2:14:40 PM,8/19/2025 11:46:26 AM,48.6020891347911
12199,1055324,4589,PINE SISKIN,CRT, ,PINE SISKIN CRT,,,,,0,LOCAL,OPEN,MISS,0,0,31.0506814316,346832,1055323,2/9/2009 2:15:57 PM,8/19/2025 11:42:01 AM,42.8591939483489
12200,1055325,4589,PINE SISKIN,CRT, ,PINE SISKIN CRT,,,,,0,LOCAL,OPEN,MISS,0,0,29.2763607414,1055323,346832,2/9/2009 2:15:57 PM,8/19/2025 11:31:19 AM,40.4136390981885
12201,1055329,4955,SNOW BUNTING,CRT, ,SNOW BUNTING CRT,,,,,0,LOCAL,OPEN,MISS,0,0,57.1496365191,346730,1055328,2/9/2009 2:17:56 PM,8/19/2025 11:40:05 AM,78.8465337234519
12202,1055330,4955,SNOW BUNTING,CRT, ,SNOW BUNTING CRT,1830,1844,1833,1845,0,LOCAL,OPEN,MISS,0,0,41.7448291533,1055328,346730,2/9/2009 2:17:56 PM,8/19/2025 11:51:00 AM,57.6083927449942
12203,1055342,3921,HURONTARIO,ST, ,HURONTARIO ST,,,1495,1569,0,ART,OPEN,MISS,0,0,191.9520408846,350768,1055341,2/9/2009 3:30:46 PM,8/19/2025 11:51:59 AM,265.01726545823
12204,1055364,4051,KINGBIRD,CRT, ,KINGBIRD CRT,,,,,0,LOCAL,OPEN,MISS,0,0,31.7002305196,346734,1055363,2/10/2009 7:47:35 AM,8/19/2025 11:52:29 AM,43.7585607895666
12205,1055365,4051,KINGBIRD,CRT, ,KINGBIRD CRT,,,,,0,LOCAL,OPEN,MISS,0,0,32.1498071485,1055363,346734,2/10/2009 7:47:35 AM,8/19/2025 11:38:11 AM,44.3794688154179
12206,1055367,3224,CIDER MILL,PL, ,CIDER MILL PL,,,,,0,LOCAL,OPEN,MISS,0,0,28.3664613916,346973,1055366,2/10/2009 7:49:34 AM,8/19/2025 11:47:35 AM,39.1565166154122
12207,1055368,3224,CIDER MILL,PL, ,CIDER MILL PL,,,,,0,LOCAL,OPEN,MISS,0,0,27.4025064461,1055366,346973,2/10/2009 7:49:34 AM,8/19/2025 11:42:29 AM,37.8241019500239
12208,1055370,3774,GRETA,GATE, ,GRETA GATE,,,,,0,LOCAL,OPEN,MISS,0,0,103.5764683559,350726,1055369,2/10/2009 7:59:25 AM,8/19/2025 11:43:51 AM,143.082637701068
12209,1055371,3774,GRETA,GATE, ,GRETA GATE,3026,3046,3025,3053,0,LOCAL,OPEN,MISS,0,0,82.2001124645,1055369,350726,2/10/2009 7:59:25 AM,8/19/2025 11:34:54 AM,113.509734115975
12210,1055373,3854,HEDGESTONE,CRT, ,HEDGESTONE CRT,,,,,0,LOCAL,OPEN,MISS,0,0,36.7222808076,351140,1055372,2/10/2009 8:04:14 AM,8/19/2025 11:45:31 AM,50.7544042318872
12211,1055374,3854,HEDGESTONE,CRT, ,HEDGESTONE CRT,3164,3190,3165,3173,0,LOCAL,OPEN,MISS,0,0,46.3644671584,1055372,351140,2/10/2009 8:04:14 AM,8/19/2025 11:42:31 AM,64.0902537485489
12212,1055376,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,66.5033243241,1050188,1055375,2/10/2009 8:05:47 AM,8/19/2025 11:42:58 AM,91.9277674981373
12213,1055377,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,106.3316386356,1055375,1050188,2/10/2009 8:05:47 AM,8/19/2025 11:50:23 AM,147.003363113567
12214,1055379,2839,ATOKA,DR, ,ATOKA DR,,,,,0,LOCAL,OPEN,MISS,0,0,44.0316332765,349926,1055378,2/10/2009 8:09:32 AM,8/19/2025 11:41:51 AM,60.6924756679485
12215,1055380,2839,ATOKA,DR, ,ATOKA DR,,,712,724,0,LOCAL,OPEN,MISS,0,0,60.5564304643,1055378,349926,2/10/2009 8:09:32 AM,8/19/2025 11:45:15 AM,83.5461572141735
12216,1055382,2974,BOISMERE,CRT, ,BOISMERE CRT,,,,,0,LOCAL,OPEN,MISS,0,0,42.0912526779,350971,1055381,2/10/2009 8:24:01 AM,8/19/2025 11:37:50 AM,58.1295896790468
12217,1055383,2974,BOISMERE,CRT, ,BOISMERE CRT,,,,,0,LOCAL,OPEN,MISS,0,0,48.8121231398,1055381,350971,2/10/2009 8:24:01 AM,8/19/2025 11:35:19 AM,67.4128817300555
12218,1055385,3591,FELINA,CRT, ,FELINA CRT,2216,2220,2211,2221,0,LOCAL,OPEN,MISS,0,0,18.61968281,371443,1055384,2/10/2009 8:25:34 AM,8/19/2025 11:56:50 AM,25.7376762377422
12219,1055386,3591,FELINA,CRT, ,FELINA CRT,,,,,0,LOCAL,OPEN,MISS,0,0,44.9136575557,1055384,371443,2/10/2009 8:25:34 AM,8/19/2025 11:34:13 AM,62.0244880558758
12220,1055388,3084,CALUMET,PL, ,CALUMET PL,,,,,0,LOCAL,OPEN,MISS,0,0,38.5589393802,348999,1055387,2/10/2009 8:32:07 AM,8/19/2025 11:56:21 AM,53.1934783518357
12221,1055389,3084,CALUMET,PL, ,CALUMET PL,1506,1530,1507,1519,0,LOCAL,OPEN,MISS,0,0,46.661132493,1055387,348999,2/10/2009 8:32:07 AM,8/19/2025 11:42:06 AM,64.3788881221041
12222,1055391,4021,KENNINGHALL,CRES, ,KENNINGHALL CRES,94,100,,,0,LOCAL,OPEN,MISS,0,0,46.5788137317,345071,1055390,2/10/2009 8:35:03 AM,8/19/2025 11:47:55 AM,64.338300884982
12223,1055392,4021,KENNINGHALL,CRES, ,KENNINGHALL CRES,101,101,,,0,LOCAL,OPEN,MISS,0,0,26.0643537286,1055390,345071,2/10/2009 8:35:03 AM,8/19/2025 11:27:00 AM,36.0297271178147
12224,1055394,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,51.0738713826,1049202,1055393,2/10/2009 8:36:44 AM,8/19/2025 11:27:48 AM,70.5839573297284
12225,1055395,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,52.71191663,1055393,1049202,2/10/2009 8:36:44 AM,8/19/2025 11:27:49 AM,72.8366074703031
12226,1055397,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,81.1659684489,1055396,1049256,2/10/2009 8:38:24 AM,8/19/2025 11:47:04 AM,112.398236118323
12227,1055398,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,94.0859198776,1049256,1055396,2/10/2009 8:38:24 AM,8/19/2025 11:34:34 AM,130.27222296586
12228,1055400,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,51.116727895,1049298,1055399,2/10/2009 8:40:24 AM,8/19/2025 11:37:42 AM,70.5676851929032
12229,1055401,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,55.8426373163,1055399,1049298,2/10/2009 8:40:24 AM,8/19/2025 11:30:58 AM,77.1062569013738
12230,1055403,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,52.4187560993,1049301,1055402,2/10/2009 8:41:08 AM,8/19/2025 11:57:09 AM,72.3717738119803
12231,1055404,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,59.3673149791,1055402,1049301,2/10/2009 8:41:08 AM,8/19/2025 11:26:33 AM,81.955488109242
12232,1055406,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,62.9882221591,1049307,1055405,2/10/2009 8:42:16 AM,8/19/2025 11:52:23 AM,86.8951097070404
12233,1055407,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,78.5506975962,1055405,1049307,2/10/2009 8:42:16 AM,8/19/2025 11:51:32 AM,108.39574767185
12234,1055409,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,72.0223119182,1049322,1055408,2/10/2009 8:43:51 AM,8/19/2025 11:45:55 AM,99.3881794345519
12235,1055410,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,82.919773011,1055408,1049322,2/10/2009 8:43:51 AM,8/19/2025 11:48:36 AM,114.420922919428
12236,1055412,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,31.6277120738,1049456,1055411,2/10/2009 8:46:11 AM,8/19/2025 11:44:58 AM,43.7649134115826
12237,1055413,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,39.2834359458,1055411,1049456,2/10/2009 8:46:11 AM,8/19/2025 11:29:16 AM,54.3709936332928
12238,1055415,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,33.1189691916,1049719,1055414,2/10/2009 8:46:58 AM,8/19/2025 11:34:55 AM,45.7659314027839
12239,1055416,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,23.7743671063,1055414,1049719,2/10/2009 8:46:58 AM,8/19/2025 11:49:27 AM,32.8346766796277
12240,1055418,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,47.4584707694,1049729,1055417,2/10/2009 8:48:11 AM,8/19/2025 11:51:40 AM,65.5756698713514
12241,1055419,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,44.2220913769,1055417,1049729,2/10/2009 8:48:11 AM,8/19/2025 11:40:00 AM,61.0941815934115
12242,1055421,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,21.9682728489,1049839,1055420,2/10/2009 8:50:25 AM,8/19/2025 11:56:41 AM,30.2983229452087
12243,1055422,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,39.9086359984,1055420,1049839,2/10/2009 8:50:25 AM,8/19/2025 11:45:28 AM,55.087345486417
12244,1055424,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,41.2486392576,1049883,1055423,2/10/2009 8:51:25 AM,8/19/2025 11:32:27 AM,56.9517518437347
12245,1055425,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,41.5649126535,1055423,1049883,2/10/2009 8:51:25 AM,8/19/2025 11:51:40 AM,57.3895862674612
12246,1055427,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,85.5901448743,1049891,1055426,2/10/2009 8:52:39 AM,8/19/2025 11:49:24 AM,118.229133523505
12247,1055428,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,85.8079971316,1055426,1049891,2/10/2009 8:52:39 AM,8/19/2025 11:41:58 AM,118.550864360014
12248,1055430,10422,RIVERWOOD PARK,LANE,,RIVERWOOD PARK LANE,0,0,0,0,0,LOCAL,OPEN,PRIV,0,0,21.0549058182,739283,1055429,2/10/2009 8:53:47 AM,8/19/2025 11:50:06 AM,29.0685040791783
12249,1055431,10422,RIVERWOOD PARK,LANE,,RIVERWOOD PARK LANE,0,0,4300,4300,0,LOCAL,OPEN,PRIV,0,0,21.7459454179,1055429,739283,2/10/2009 8:53:47 AM,8/19/2025 11:35:54 AM,30.0267361881649
12250,1055436,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,104.0404181474,1049943,1055435,2/10/2009 8:56:37 AM,8/19/2025 11:41:22 AM,143.564351968641
12251,1055437,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,109.014311864,1055435,1049943,2/10/2009 8:56:37 AM,8/19/2025 11:35:20 AM,150.449727801569
12252,1055439,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,111.8415122659,1050063,1055438,2/10/2009 8:57:58 AM,8/19/2025 11:51:01 AM,154.42005229571
12253,1055440,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,101.4005159953,1055438,1050063,2/10/2009 8:57:58 AM,8/19/2025 11:42:05 AM,139.986021052502
12254,1055442,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,45.0637318739,1050121,1055441,2/10/2009 9:01:08 AM,8/19/2025 11:34:08 AM,62.2667513997652
12255,1055443,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,51.5379868867,1055441,1050121,2/10/2009 9:01:08 AM,8/19/2025 11:38:39 AM,71.2046351073986
12256,1055445,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,23.8013697445,1050140,1055444,2/10/2009 9:02:40 AM,8/19/2025 11:38:19 AM,32.8254839969761
12257,1055446,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,251.240373753,1055444,1050140,2/10/2009 9:02:40 AM,8/19/2025 11:39:39 AM,347.241796416559
12258,1055448,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,255.9180906114,1050153,1055447,2/10/2009 9:03:35 AM,8/19/2025 11:30:22 AM,353.692623491236
12259,1055449,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,222.2383828084,1055447,1050153,2/10/2009 9:03:35 AM,8/19/2025 11:37:40 AM,307.19365033729
12260,1055451,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,31.8318481063,1050185,1055450,2/10/2009 9:04:17 AM,8/19/2025 11:50:45 AM,44.0711014857562
12261,1055452,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,50.1885921998,1055450,1050185,2/10/2009 9:04:17 AM,8/19/2025 11:39:44 AM,69.4052586953573
12262,1055454,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,58.2241131933,1050311,1055453,2/10/2009 9:05:11 AM,8/19/2025 11:37:37 AM,80.3205382942504
12263,1055455,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,41.0474831537,1055453,1050311,2/10/2009 9:05:11 AM,8/19/2025 11:52:35 AM,56.6036766071181
12264,1055457,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,94.1960957996,1050357,1055456,2/10/2009 9:05:59 AM,8/19/2025 11:51:36 AM,130.003530023596
12265,1055458,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,98.0106192925,1055456,1050357,2/10/2009 9:05:59 AM,8/19/2025 11:56:24 AM,135.224388719027
12266,1055463,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,92.6274383734,1052205,1055462,2/10/2009 9:20:38 AM,8/19/2025 11:48:40 AM,127.898689187321
12267,1055464,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,56.061685379,1055462,1052205,2/10/2009 9:20:38 AM,8/19/2025 11:54:13 AM,77.3568564641127
12268,1055466,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,40.335180714,1052339,1055465,2/10/2009 9:43:16 AM,8/19/2025 11:38:44 AM,55.6472876662977
12269,1055467,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,131.4372808256,1055465,1052339,2/10/2009 9:43:16 AM,8/19/2025 11:29:26 AM,181.31133155198
12270,1055469,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,62.8782803617,1052483,1055468,2/10/2009 9:44:19 AM,8/19/2025 11:51:31 AM,86.7920605758483
12271,1055470,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,63.2294955179,1055468,1052483,2/10/2009 9:44:19 AM,8/19/2025 11:41:27 AM,87.2646779030647
12272,1055472,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,46.6544800517,1052486,1055471,2/10/2009 9:45:12 AM,8/19/2025 11:45:01 AM,64.3172113362573
12273,1055473,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,69.8107189618,1055471,1052486,2/10/2009 9:45:12 AM,8/19/2025 11:42:24 AM,96.3126338452759
12274,1055475,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,54.6922565776,1052492,1055474,2/10/2009 9:46:07 AM,8/19/2025 11:56:29 AM,75.4481852447487
12275,1055476,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,52.6819595957,1055474,1052492,2/10/2009 9:46:07 AM,8/19/2025 11:36:23 AM,72.6394461274527
12276,1055480,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,71.303520039,1052495,1055479,2/10/2009 9:58:40 AM,8/19/2025 11:43:55 AM,98.3880640323874
12277,1055481,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,48.1343769276,1055479,1052495,2/10/2009 9:58:40 AM,8/19/2025 11:41:43 AM,66.4099763354082
12278,1055483,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,23.0560122674,1052721,1055482,2/10/2009 9:59:18 AM,8/19/2025 11:47:35 AM,31.8859759667312
12279,1055484,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,32.5374960201,1055482,1052721,2/10/2009 9:59:18 AM,8/19/2025 11:34:15 AM,44.960964389003
12280,1055486,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,38.9842975383,1052724,1055485,2/10/2009 10:00:20 AM,8/19/2025 11:41:47 AM,53.8473790243034
12281,1055487,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,35.7777945141,1055485,1052724,2/10/2009 10:00:20 AM,8/19/2025 11:35:45 AM,49.3868904238761
12282,1055489,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,73.7476561133,1052761,1055488,2/10/2009 10:00:59 AM,8/19/2025 11:56:53 AM,101.749887774579
12283,1055490,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,72.2505740685,1055488,1052761,2/10/2009 10:00:59 AM,8/19/2025 11:39:56 AM,99.6930576377871
12284,1055492,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,168.4906894122,1052764,1055491,2/10/2009 10:01:49 AM,8/19/2025 11:51:12 AM,232.561403687216
12285,1055493,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,182.6969125123,1055491,1052764,2/10/2009 10:01:49 AM,8/19/2025 11:57:41 AM,252.340119898831
12286,1055545,106385,UNNAMED,UCOM, ,UNNAMED UCOM,,,,,0,LOCAL,OPEN,PRIV,0,0,111.7504499458,344025,1055544,2/10/2009 2:08:21 PM,8/19/2025 11:42:02 AM,154.494137598171
12287,1055546,106385,UNNAMED,UCOM, ,UNNAMED UCOM,,,,,0,LOCAL,OPEN,PRIV,0,0,109.5047212282,1055544,344025,2/10/2009 2:08:21 PM,8/19/2025 11:51:09 AM,151.322224484917
12288,1055552,10029,OAKTREE,CIR, ,OAKTREE CIR,336,430,329,427,0,LOCAL,OPEN,MISS,0,0,249.0138372923,345176,1055551,2/10/2009 2:30:22 PM,8/19/2025 11:44:44 AM,344.228887908703
12289,1055553,10029,OAKTREE,CIR, ,OAKTREE CIR,435,471,438,486,0,LOCAL,OPEN,MISS,0,0,166.0636126991,1055551,345176,2/10/2009 2:30:22 PM,8/19/2025 11:35:46 AM,229.512405943073
12290,1055566,10308,403,HWY, ,403 HWY,,,,,1,HWY,OPEN,PROV,0,0,26.0197769783,1055565,346048,2/11/2009 9:41:20 AM,8/19/2025 11:43:41 AM,35.8812933879672
12291,1055568,3469,DUNDAS,ST,W,DUNDAS ST W,,,3491,3491,0,ART,OPEN,MISS,0,0,148.8828678688,405267,1055567,2/11/2009 9:42:35 AM,8/19/2025 11:29:08 AM,205.478754270829
12292,1055569,3469,DUNDAS,ST,W,DUNDAS ST W,,,,,0,ART,OPEN,MISS,0,1,25.2958074392,1055567,346048,2/11/2009 9:42:35 AM,8/19/2025 11:38:04 AM,34.9107202054918
12293,1055588,3413,DERRY,RD,E,DERRY RD E,,,,,0,ART,OPEN,PEEL,0,0,27.7775340878,381104,421549,2/11/2009 11:05:33 AM,8/19/2025 11:46:09 AM,38.4038689687346
12294,1055589,10312,427,HWY, ,427 HWY,,,,,1,RAMP,OPEN,PROV,0,0,105.7574158913,421908,1053211,2/11/2009 11:11:13 AM,8/19/2025 11:42:56 AM,146.181117917388
12295,1049534,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,49.4817703806,1049532,1049529,2/27/2008 12:32:36 PM,8/19/2025 11:40:56 AM,68.2892568989432
12296,1055071,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,33.5209655919,1055069,373815,2/4/2009 9:16:46 AM,8/19/2025 11:32:26 AM,46.3103261158368
12297,1054905,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,28.3146920994,1054903,375453,2/2/2009 3:15:31 PM,8/19/2025 11:50:28 AM,39.1312431284672
12298,1056168,5273,VOLTARIE,CRES, ,VOLTARIE CRES,69,209,64,208,0,LOCAL,OPEN,MISS,0,0,428.29787701,349444,349547,2/25/2009 4:15:43 PM,8/19/2025 11:42:40 AM,591.561003666462
12299,1056335,10389,TERMINAL THREE,RD, ,TERMINAL THREE RD,,,,,0,LOCAL,OPEN,FEDS,0,0,16.1463122725,421116,421114,3/16/2009 2:27:48 PM,8/19/2025 11:28:20 AM,22.3101347693419
12300,1056336,10389,TERMINAL THREE,RD, ,TERMINAL THREE RD,,,,,0,LOCAL,OPEN,FEDS,0,0,61.1411195514,421114,736813,3/16/2009 2:29:09 PM,8/19/2025 11:42:43 AM,84.4916773951695
12301,1056337,10389,TERMINAL THREE,RD, ,TERMINAL THREE RD,6150,6150,,,0,LOCAL,OPEN,FEDS,0,0,97.6125816686,736813,1054094,3/16/2009 2:30:24 PM,8/19/2025 11:52:54 AM,134.887233578932
12302,1056338,10389,TERMINAL THREE,RD, ,TERMINAL THREE RD,,,,,0,LOCAL,OPEN,FEDS,0,0,28.1494582541,1054094,421112,3/16/2009 2:31:18 PM,8/19/2025 11:39:32 AM,38.8994192040999
12303,1056345,5390,WINDWOOD,DR, ,WINDWOOD DR,,,2665,2665,0,MNRCOL,OPEN,MISS,0,0,40.150725989,344623,1056344,3/18/2009 9:18:44 AM,8/19/2025 11:56:30 AM,55.4086005595303
12304,1056346,5390,WINDWOOD,DR, ,WINDWOOD DR,,,,,0,MNRCOL,OPEN,MISS,0,0,51.6631669567,1056344,344605,3/18/2009 9:18:44 AM,8/19/2025 11:39:33 AM,71.2851300690502
12305,1056415,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,8.6793663363,1049139,1056414,3/19/2009 3:12:38 PM,8/19/2025 11:29:02 AM,11.9923001049697
12306,1056416,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,44.6572692851,1056414,1049142,3/19/2009 3:12:38 PM,8/19/2025 11:31:18 AM,61.7037436367489
12307,1056418,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,7.9366554669,1049152,1056417,3/19/2009 3:16:34 PM,8/19/2025 11:44:22 AM,10.9782496224903
12308,1056419,106390,UNNAMED,UREC, ,UNNAMED UREC,,,,,0,LOCAL,OPEN,PRIV,0,0,38.0133188966,1056417,1049155,3/19/2009 3:16:35 PM,8/19/2025 11:28:46 AM,52.5457718253889
12309,1056421,3414,DERRY,RD,W,DERRY RD W,,,,,0,ART,OPEN,PEEL,0,1,288.3377092421,343493,1056420,3/19/2009 3:25:35 PM,8/19/2025 11:40:51 AM,398.339655581709
